write_info	1.0
write_demog	1.0
write_epi	1.0
write_final	1.0
Nsets	5.0
Nreps	10.0
dur_p	0.25
Dmax	25.4
D50	3058.0
Dk	0.41
dur_d	0.75
beta_p	2.76
betamax	0.317
beta50	13938.0
betak	1.02
beta_d	0.76
rho	3.46
lifeExpectancy	50.0
dt	0.01
start_time	-5.0
report_from	-2.0
report_every	0.1
end_time	20.0
set	1
pop_size	1000.0
sigma_e	0.5
sigma_m	0.3
start_mu	4.5
contact_rate	0.5
proportionCore	0.2
nonCore_rateMultiplier	0.3
assortativity	0.8
rep	1
t	n_Uninfected_nonCore	n_Uninfected_Core	n_Infected_nonCore	n_Infected_Core	newInfections	ViralLoad_mean
9.3	792	115	21	62	0	4.57822751987
9.4	792	115	21	61	0	4.57098271594
9.5	794	114	21	61	0	4.57098271594
9.6	792	114	22	61	0	4.55998000908
9.7	794	113	22	61	0	4.57423906366
9.8	793	112	22	62	1	4.57415668575
9.9	794	108	21	65	0	4.55522386132
10.0	794	108	20	62	0	4.51005004877
10.1	794	108	19	61	0	4.4705816576
10.2	791	106	19	63	0	4.4724351803
10.3	790	104	18	65	0	4.48001833903
10.4	791	104	18	64	0	4.46239522792
10.5	788	104	19	63	0	4.47832114832
10.6	786	104	19	63	0	4.47832114832
10.7	786	105	19	63	1	4.48119139892
10.8	782	104	20	63	0	4.48433538608
10.9	779	104	20	62	1	4.49198695062
11.0	776	103	21	62	0	4.51119147428
11.1	776	104	21	60	0	4.49511929828
11.2	775	106	20	60	0	4.50080193894
11.3	774	106	20	60	0	4.50080193894
11.4	772	105	20	59	0	4.53263258854
11.5	774	105	19	59	1	4.55365265998
11.6	773	104	19	60	1	4.55726175781
11.7	770	99	20	64	0	4.59324515765
11.8	770	98	20	65	0	4.5943833288
11.9	769	97	21	67	0	4.59801633552
12.0	769	95	22	64	0	4.5632185499
12.1	766	91	23	67	1	4.55753608266
12.2	767	90	24	68	0	4.53862337305
12.3	766	89	25	68	0	4.52074206254
12.4	766	88	25	69	0	4.50607300032
12.5	765	85	28	72	0	4.52161427671
12.6	766	83	28	74	0	4.50947131075
12.7	762	81	30	75	0	4.51789791567
12.8	761	82	29	75	1	4.51472263422
12.9	761	80	30	77	1	4.51115466744
13.0	760	79	33	79	0	4.51686718332
13.1	756	79	33	78	0	4.50094110749
13.2	755	78	32	77	1	4.50243916871
13.3	754	74	34	80	0	4.52914255172
13.4	753	73	36	81	0	4.53935333419
13.5	753	71	36	79	0	4.51474956465
13.6	752	69	37	80	0	4.51692214287
13.7	752	66	37	83	0	4.54248791342
13.8	754	65	37	85	1	4.53520148731
13.9	751	63	39	84	1	4.53828131426
14.0	751	59	42	86	0	4.56819255209
14.1	752	59	42	87	1	4.56886243149
14.2	748	57	44	88	1	4.5977850761
14.3	746	58	45	88	1	4.59669165661
14.4	742	57	47	87	0	4.58978206969
14.5	741	56	46	88	0	4.59707539548
14.6	736	56	48	84	0	4.59788326814
14.7	737	56	48	83	0	4.60304163094
14.8	736	56	46	83	0	4.57646039311
14.9	735	56	47	84	0	4.55956196454
15.0	733	56	51	84	1	4.55261563871
15.1	734	55	51	82	0	4.55653274858
15.2	735	53	51	82	0	4.54283324591
15.3	733	53	52	82	0	4.54987893073
15.4	734	52	51	81	0	4.52268348821
15.5	732	53	52	81	1	4.51337555236
15.6	730	54	54	80	0	4.5160231573
15.7	730	54	54	80	0	4.5233952696
15.8	729	56	54	77	0	4.5145198716
15.9	728	53	55	79	0	4.5427457935
16.0	727	52	54	80	1	4.52855129134
16.1	728	52	56	80	0	4.52133809003
16.2	727	52	56	81	0	4.51885983683
16.3	727	52	55	81	0	4.50954889485
16.4	728	51	55	82	0	4.51412889572
16.5	730	50	55	82	0	4.51438187474
16.6	729	50	53	81	0	4.52976589325
16.7	730	51	53	81	0	4.52976589325
16.8	734	53	52	80	0	4.51244789552
16.9	735	53	51	78	0	4.48689453973
17.0	741	50	51	77	1	4.45997609654
17.1	742	49	50	77	0	4.45170479207
17.2	739	51	50	77	0	4.441764593
17.3	737	50	51	77	0	4.45078149487
17.4	736	50	50	77	0	4.42053673048
17.5	735	51	49	76	0	4.42268348692
17.6	733	50	51	76	0	4.39056152993
17.7	733	49	53	75	0	4.40882375076
17.8	732	49	53	74	0	4.39132828627
17.9	731	47	53	74	0	4.39626927994
18.0	728	46	54	74	0	4.39666319298
18.1	726	45	54	73	0	4.38519840948
18.2	725	44	53	73	0	4.39912956605
18.3	723	44	54	73	0	4.40164466451
18.4	723	44	53	71	0	4.4023815522
18.5	723	44	52	70	0	4.39456546955
18.6	723	44	51	70	0	4.39042494274
18.7	722	44	51	69	0	4.39016208113
18.8	722	45	52	67	0	4.39775851254
18.9	723	45	53	67	0	4.40732827173
19.0	722	45	52	65	0	4.37449439884
19.1	721	45	52	66	0	4.38036518048
19.2	721	45	51	64	1	4.36592187932
19.3	719	45	52	63	0	4.3641609386
19.4	720	45	49	63	0	4.35883185694
19.5	718	45	48	64	0	4.36926154979
19.6	719	45	48	64	0	4.36926154979
19.7	719	46	47	64	1	4.36124677442
19.8	719	45	48	63	0	4.38249194409
19.9	718	45	49	62	0	4.38334711887
20.0	718	47	48	60	0	4.35702779097
rep	7
t	n_Uninfected_nonCore	n_Uninfected_Core	n_Infected_nonCore	n_Infected_Core	newInfections	ViralLoad_mean
-2.0	773	230	0	0	0	0
-1.9	772	229	0	0	0	0
-1.8	773	229	0	0	0	0
-1.7	770	227	0	0	0	0
-1.6	771	227	0	0	0	0
-1.5	771	227	0	0	0	0
-1.4	770	226	0	0	0	0
-1.3	769	224	0	0	0	0
-1.2	768	224	0	0	0	0
-1.1	770	224	0	0	0	0
-1.0	769	224	0	0	0	0
-0.9	767	224	0	0	0	0
-0.8	765	222	0	0	0	0
-0.7	765	221	0	0	0	0
-0.6	762	223	0	0	0	0
-0.5	760	223	0	0	0	0
-0.4	762	223	0	0	0	0
-0.3	760	220	0	0	0	0
-0.2	759	221	0	0	0	0
-0.1	758	220	0	0	0	0
-6.23077978101e-14	758	220	1	0	0	3.28991495694
0.0999999999999	757	219	2	0	0	3.83424719175
0.2	754	219	2	0	0	3.83424719175
0.3	758	219	2	0	0	3.83424719175
0.4	757	220	2	0	0	3.83424719175
0.5	758	220	2	0	0	3.83424719175
0.6	759	221	2	0	0	3.83424719175
0.7	758	222	1	0	0	3.28991495694
0.8	758	222	1	0	0	3.28991495694
0.9	760	222	1	0	0	3.28991495694
1.0	758	221	1	0	0	3.28991495694
1.1	759	221	1	0	0	3.28991495694
1.2	760	222	1	0	0	3.28991495694
1.3	761	221	1	0	0	3.28991495694
1.4	757	220	1	0	0	3.28991495694
1.5	759	219	1	0	0	3.28991495694
1.6	760	219	1	0	0	3.28991495694
1.7	765	219	1	0	0	3.28991495694
1.8	761	219	1	0	0	3.28991495694
1.9	763	220	1	0	0	3.28991495694
2.0	762	217	1	0	0	3.28991495694
2.1	764	216	1	0	0	3.28991495694
2.2	765	216	1	0	0	3.28991495694
2.3	765	216	1	0	0	3.28991495694
2.4	761	218	1	0	0	3.28991495694
2.5	762	218	1	0	0	3.28991495694
2.6	761	218	1	0	0	3.28991495694
2.7	765	218	1	0	0	3.28991495694
2.8	763	218	1	0	0	3.28991495694
2.9	761	218	1	0	0	3.28991495694
3.0	761	219	1	0	0	3.28991495694
3.1	761	220	1	0	0	3.28991495694
3.2	759	220	1	0	0	3.28991495694
3.3	759	219	1	0	0	3.28991495694
3.4	757	219	1	0	0	3.28991495694
3.5	759	218	1	0	0	3.28991495694
3.6	762	218	1	0	0	3.28991495694
3.7	760	218	1	0	0	3.28991495694
3.8	761	218	1	0	0	3.28991495694
3.9	760	217	1	0	0	3.28991495694
4.0	760	217	1	0	0	3.28991495694
4.1	763	215	1	0	0	3.28991495694
4.2	763	216	1	0	0	3.28991495694
4.3	763	216	1	0	0	3.28991495694
4.4	765	216	1	0	0	3.28991495694
4.5	764	215	1	0	0	3.28991495694
4.6	761	215	1	0	0	3.28991495694
4.7	763	215	1	0	0	3.28991495694
4.8	761	215	1	0	0	3.28991495694
4.9	761	215	1	0	0	3.28991495694
5.0	761	215	1	0	0	3.28991495694
5.1	760	215	1	0	0	3.28991495694
5.2	759	214	1	0	0	3.28991495694
5.3	757	213	1	0	0	3.28991495694
5.4	759	211	1	0	0	3.28991495694
5.5	759	211	1	0	0	3.28991495694
5.6	758	210	1	0	0	3.28991495694
5.7	758	211	1	0	0	3.28991495694
5.8	759	210	1	0	0	3.28991495694
5.9	756	209	1	0	0	3.28991495694
6.0	754	209	1	0	0	3.28991495694
6.1	754	209	1	0	0	3.28991495694
6.2	751	210	1	0	0	3.28991495694
6.3	752	209	1	0	0	3.28991495694
6.4	752	208	1	0	0	3.28991495694
6.5	751	208	1	0	0	3.28991495694
6.6	754	208	1	0	0	3.28991495694
6.7	757	207	1	0	0	3.28991495694
6.8	759	206	1	0	0	3.28991495694
6.9	755	206	1	0	0	3.28991495694
7.0	756	206	1	0	0	3.28991495694
7.1	759	206	1	0	0	3.28991495694
7.2	760	206	1	0	0	3.28991495694
7.3	758	207	1	0	0	3.28991495694
7.4	758	208	1	0	0	3.28991495694
7.5	759	209	1	0	0	3.28991495694
7.6	758	209	1	0	0	3.28991495694
7.7	760	209	1	0	0	3.28991495694
7.8	765	210	1	0	0	3.28991495694
7.9	765	211	1	0	0	3.28991495694
8.0	764	211	1	0	0	3.28991495694
8.1	765	211	1	0	0	3.28991495694
8.2	766	211	1	0	0	3.28991495694
8.3	766	210	1	0	0	3.28991495694
8.4	771	210	1	0	0	3.28991495694
8.5	772	209	1	0	0	3.28991495694
8.6	771	209	1	0	0	3.28991495694
8.7	772	211	1	0	0	3.28991495694
8.8	772	211	1	0	0	3.28991495694
8.9	772	211	1	0	0	3.28991495694
9.0	773	211	1	0	0	3.28991495694
9.1	773	214	1	0	0	3.28991495694
9.2	773	212	1	0	0	3.28991495694
9.3	773	214	1	0	0	3.28991495694
9.4	774	214	1	0	0	3.28991495694
9.5	773	212	1	0	0	3.28991495694
9.6	775	212	1	0	0	3.28991495694
9.7	776	212	1	0	0	3.28991495694
9.8	775	212	1	0	0	3.28991495694
9.9	777	212	1	0	0	3.28991495694
10.0	779	211	1	0	0	3.28991495694
10.1	780	211	1	0	0	3.28991495694
10.2	780	212	1	0	0	3.28991495694
10.3	778	213	1	0	0	3.28991495694
10.4	777	214	1	0	0	3.28991495694
10.5	778	214	1	0	0	3.28991495694
10.6	775	215	1	0	0	3.28991495694
10.7	777	215	1	0	0	3.28991495694
10.8	778	216	1	0	0	3.28991495694
10.9	781	215	1	0	0	3.28991495694
11.0	780	215	1	0	0	3.28991495694
11.1	780	215	1	0	0	3.28991495694
11.2	782	216	1	0	0	3.28991495694
11.3	781	217	1	0	0	3.28991495694
11.4	781	217	1	0	0	3.28991495694
11.5	781	218	1	0	0	3.28991495694
11.6	781	217	1	0	0	3.28991495694
11.7	780	218	1	0	0	3.28991495694
11.8	781	218	1	0	0	3.28991495694
11.9	784	218	1	0	0	3.28991495694
12.0	785	219	1	0	0	3.28991495694
12.1	782	221	1	0	0	3.28991495694
12.2	783	223	1	0	0	3.28991495694
12.3	782	223	1	0	0	3.28991495694
12.4	783	222	1	0	0	3.28991495694
12.5	781	223	1	0	0	3.28991495694
12.6	780	223	1	0	0	3.28991495694
12.7	781	224	1	0	0	3.28991495694
12.8	786	224	1	0	0	3.28991495694
12.9	782	223	1	0	0	3.28991495694
13.0	783	225	1	0	0	3.28991495694
13.1	784	222	1	0	0	3.28991495694
13.2	786	221	1	0	0	3.28991495694
13.3	788	222	1	0	0	3.28991495694
13.4	789	222	1	0	0	3.28991495694
13.5	791	223	1	0	0	3.28991495694
13.6	790	223	1	0	0	3.28991495694
13.7	787	224	1	0	0	3.28991495694
13.8	790	223	1	0	0	3.28991495694
13.9	788	223	1	0	0	3.28991495694
14.0	788	223	1	0	0	3.28991495694
14.1	791	222	1	0	0	3.28991495694
14.2	792	223	1	0	0	3.28991495694
14.3	785	223	1	0	0	3.28991495694
14.4	788	223	1	0	0	3.28991495694
rep	8
t	n_Uninfected_nonCore	n_Uninfected_Core	n_Infected_nonCore	n_Infected_Core	newInfections	ViralLoad_mean
-2.0	774	215	0	0	0	0
-1.9	770	216	0	0	0	0
-1.8	770	215	0	0	0	0
-1.7	770	215	0	0	0	0
-1.6	770	215	0	0	0	0
-1.5	768	216	0	0	0	0
-1.4	767	216	0	0	0	0
-1.3	769	215	0	0	0	0
-1.2	769	214	0	0	0	0
-1.1	766	214	0	0	0	0
-1.0	766	213	0	0	0	0
-0.9	769	212	0	0	0	0
-0.8	768	212	0	0	0	0
-0.7	766	212	0	0	0	0
-0.6	765	212	0	0	0	0
-0.5	767	212	0	0	0	0
-0.4	767	212	0	0	0	0
-0.3	770	212	0	0	0	0
-0.2	770	211	0	0	0	0
-0.1	769	210	0	0	0	0
-6.23077978101e-14	769	209	1	0	0	4.35951215402
0.0999999999999	770	209	1	0	0	4.35951215402
0.2	771	210	1	0	0	4.35951215402
0.3	772	210	1	0	0	4.35951215402
0.4	770	210	1	0	0	4.35951215402
0.5	768	210	1	0	0	4.35951215402
0.6	770	211	1	0	0	4.35951215402
0.7	766	210	1	0	0	4.35951215402
0.8	766	210	1	0	0	4.35951215402
0.9	767	210	1	0	0	4.35951215402
1.0	765	210	1	0	0	4.35951215402
1.1	766	210	1	0	0	4.35951215402
1.2	768	208	1	0	0	4.35951215402
1.3	768	207	1	0	0	4.35951215402
1.4	769	207	1	0	0	4.35951215402
1.5	766	211	1	0	0	4.35951215402
1.6	765	210	0	0	0	0
rep	9
t	n_Uninfected_nonCore	n_Uninfected_Core	n_Infected_nonCore	n_Infected_Core	newInfections	ViralLoad_mean
-2.0	782	203	0	0	0	0
-1.9	781	204	0	0	0	0
-1.8	779	204	0	0	0	0
-1.7	779	203	0	0	0	0
-1.6	777	203	0	0	0	0
-1.5	777	203	0	0	0	0
-1.4	777	202	0	0	0	0
-1.3	775	201	0	0	0	0
-1.2	775	201	0	0	0	0
-1.1	774	201	0	0	0	0
-1.0	775	201	0	0	0	0
-0.9	774	201	0	0	0	0
-0.8	774	201	0	0	0	0
-0.7	775	202	0	0	0	0
-0.6	775	204	0	0	0	0
-0.5	773	204	0	0	0	0
-0.4	772	205	0	0	0	0
-0.3	769	205	0	0	0	0
-0.2	766	205	0	0	0	0
-0.1	765	205	0	0	0	0
-6.23077978101e-14	763	204	1	0	0	4.31035446085
0.0999999999999	762	207	1	0	0	4.31035446085
0.2	761	205	1	0	0	4.31035446085
0.3	760	206	1	0	0	4.31035446085
0.4	762	206	1	0	0	4.31035446085
0.5	762	205	1	0	0	4.31035446085
0.6	761	206	1	0	0	4.31035446085
0.7	761	206	1	0	0	4.31035446085
0.8	761	208	1	0	0	4.31035446085
0.9	763	208	1	0	0	4.31035446085
1.0	761	207	1	0	0	4.31035446085
1.1	760	207	1	0	0	4.31035446085
1.2	761	206	1	0	0	4.31035446085
1.3	760	206	1	0	0	4.31035446085
1.4	759	206	1	0	0	4.31035446085
1.5	758	206	1	0	0	4.31035446085
1.6	757	206	1	0	0	4.31035446085
1.7	757	207	1	0	0	4.31035446085
1.8	756	208	1	0	0	4.31035446085
1.9	755	209	1	0	0	4.31035446085
2.0	753	209	1	0	0	4.31035446085
2.1	753	210	1	0	0	4.31035446085
2.2	754	210	1	0	0	4.31035446085
2.3	755	210	1	0	0	4.31035446085
2.4	755	210	1	0	0	4.31035446085
2.5	755	210	1	0	0	4.31035446085
2.6	756	210	1	0	0	4.31035446085
2.7	753	210	1	0	0	4.31035446085
2.8	752	213	1	0	0	4.31035446085
2.9	751	213	1	0	0	4.31035446085
3.0	748	214	1	0	0	4.31035446085
3.1	747	214	1	0	0	4.31035446085
3.2	749	213	1	0	0	4.31035446085
3.3	747	214	1	0	0	4.31035446085
3.4	747	216	1	0	0	4.31035446085
3.5	747	216	1	0	0	4.31035446085
3.6	747	214	1	0	0	4.31035446085
3.7	747	214	1	0	0	4.31035446085
3.8	750	214	1	0	0	4.31035446085
3.9	751	214	1	0	0	4.31035446085
4.0	752	215	1	0	0	4.31035446085
4.1	752	214	1	0	0	4.31035446085
4.2	752	215	1	0	0	4.31035446085
4.3	754	215	1	0	0	4.31035446085
4.4	755	215	1	0	0	4.31035446085
4.5	756	214	1	0	0	4.31035446085
4.6	757	214	1	0	0	4.31035446085
4.7	757	215	1	0	0	4.31035446085
4.8	758	216	1	0	0	4.31035446085
4.9	761	216	1	0	0	4.31035446085
5.0	762	216	1	0	0	4.31035446085
5.1	761	216	1	0	0	4.31035446085
5.2	763	216	1	0	0	4.31035446085
5.3	766	216	1	0	0	4.31035446085
5.4	766	216	1	0	0	4.31035446085
5.5	765	216	1	0	0	4.31035446085
5.6	763	217	1	0	0	4.31035446085
5.7	762	217	1	0	0	4.31035446085
5.8	760	218	1	0	0	4.31035446085
5.9	757	218	1	0	0	4.31035446085
6.0	758	218	1	0	0	4.31035446085
6.1	759	218	1	0	0	4.31035446085
6.2	763	218	1	0	0	4.31035446085
6.3	764	218	1	0	0	4.31035446085
6.4	766	218	1	0	0	4.31035446085
6.5	764	217	1	0	0	4.31035446085
6.6	763	217	1	0	0	4.31035446085
6.7	766	217	1	0	0	4.31035446085
6.8	768	219	1	0	0	4.31035446085
6.9	769	219	1	0	0	4.31035446085
7.0	768	220	1	0	0	4.31035446085
7.1	766	221	1	0	0	4.31035446085
7.2	765	221	1	0	0	4.31035446085
7.3	765	222	1	0	0	4.31035446085
7.4	766	222	1	0	0	4.31035446085
7.5	764	222	1	0	0	4.31035446085
7.6	765	222	1	0	0	4.31035446085
7.7	765	222	1	0	0	4.31035446085
7.8	766	222	1	0	0	4.31035446085
7.9	767	223	1	0	0	4.31035446085
8.0	768	223	1	0	0	4.31035446085
8.1	769	222	1	0	0	4.31035446085
8.2	767	221	2	0	0	4.43107481753
8.3	768	222	2	0	0	4.43107481753
8.4	764	222	2	0	0	4.43107481753
8.5	764	220	2	0	0	4.43107481753
8.6	762	221	2	0	0	4.43107481753
8.7	757	222	2	0	0	4.43107481753
8.8	758	223	2	0	0	4.43107481753
8.9	758	225	2	0	0	4.43107481753
9.0	757	224	2	0	0	4.43107481753
9.1	758	225	2	0	0	4.43107481753
9.2	756	224	2	0	0	4.43107481753
9.3	753	224	2	0	0	4.43107481753
9.4	755	224	2	0	0	4.43107481753
9.5	755	224	2	0	0	4.43107481753
9.6	754	224	2	0	0	4.43107481753
9.7	755	224	2	0	0	4.43107481753
9.8	760	225	2	0	0	4.43107481753
9.9	760	225	2	0	0	4.43107481753
10.0	757	225	2	0	0	4.43107481753
10.1	761	225	2	0	0	4.43107481753
10.2	762	225	2	0	0	4.43107481753
10.3	761	224	2	0	0	4.43107481753
10.4	762	224	2	0	0	4.43107481753
10.5	764	224	2	0	0	4.43107481753
10.6	764	223	2	0	0	4.43107481753
10.7	765	222	2	0	0	4.43107481753
10.8	763	222	2	0	0	4.43107481753
10.9	762	222	2	0	0	4.43107481753
11.0	760	222	2	0	0	4.43107481753
11.1	758	221	2	0	0	4.43107481753
11.2	761	221	2	0	0	4.43107481753
11.3	761	223	2	0	0	4.43107481753
11.4	762	224	2	0	0	4.43107481753
11.5	762	222	2	0	0	4.43107481753
11.6	761	222	2	0	0	4.43107481753
11.7	759	223	3	0	0	4.28160174315
11.8	759	223	3	0	0	4.28160174315
11.9	760	223	3	0	0	4.28160174315
12.0	759	224	3	0	0	4.28160174315
12.1	761	224	3	0	0	4.28160174315
12.2	761	225	3	0	0	4.28160174315
12.3	760	226	3	0	0	4.28160174315
12.4	759	226	3	0	0	4.28160174315
12.5	761	226	3	0	0	4.28160174315
12.6	759	226	2	0	0	4.2672253843
12.7	761	225	2	0	0	4.2672253843
12.8	762	225	2	0	0	4.2672253843
12.9	758	225	2	0	0	4.2672253843
13.0	758	226	2	0	0	4.2672253843
13.1	758	225	2	0	0	4.2672253843
13.2	759	226	2	0	0	4.2672253843
13.3	759	225	2	0	0	4.2672253843
13.4	759	225	2	0	0	4.2672253843
13.5	760	224	2	0	0	4.2672253843
13.6	761	223	2	0	0	4.2672253843
13.7	764	224	2	0	0	4.2672253843
13.8	765	223	2	0	0	4.2672253843
13.9	765	220	2	0	0	4.2672253843
14.0	764	220	2	0	0	4.2672253843
14.1	766	220	2	0	0	4.2672253843
14.2	764	219	2	0	0	4.2672253843
14.3	761	218	2	0	0	4.2672253843
14.4	759	217	2	0	0	4.2672253843
14.5	761	217	2	0	0	4.2672253843
14.6	763	217	2	0	0	4.2672253843
14.7	765	217	2	0	0	4.2672253843
14.8	765	217	2	0	0	4.2672253843
14.9	766	218	2	0	0	4.2672253843
15.0	768	219	2	0	0	4.2672253843
15.1	768	219	2	0	0	4.2672253843
15.2	769	220	2	0	0	4.2672253843
15.3	768	219	2	0	0	4.2672253843
15.4	765	219	2	0	0	4.2672253843
15.5	764	219	2	0	0	4.2672253843
15.6	764	220	2	0	0	4.2672253843
15.7	766	220	2	0	0	4.2672253843
15.8	769	219	2	0	0	4.2672253843
15.9	769	217	2	0	0	4.2672253843
16.0	769	217	2	0	0	4.2672253843
16.1	768	217	2	0	0	4.2672253843
16.2	768	214	3	0	0	4.34068846989
16.3	770	214	2	0	0	4.23513511773
16.4	772	211	2	0	0	4.23513511773
16.5	771	211	2	0	0	4.23513511773
16.6	772	211	2	0	0	4.23513511773
16.7	773	212	2	0	0	4.23513511773
16.8	772	212	2	0	0	4.23513511773
16.9	769	213	2	0	0	4.23513511773
17.0	769	212	2	0	0	4.23513511773
17.1	770	213	2	0	0	4.23513511773
17.2	771	213	2	0	0	4.23513511773
17.3	768	212	2	0	0	4.23513511773
17.4	768	213	2	0	0	4.23513511773
17.5	768	213	2	0	0	4.23513511773
17.6	770	212	2	0	0	4.23513511773
17.7	770	212	2	0	0	4.23513511773
17.8	769	213	2	0	0	4.23513511773
17.9	770	213	2	0	0	4.23513511773
18.0	771	211	2	0	0	4.23513511773
18.1	772	211	2	0	0	4.23513511773
18.2	774	211	2	0	0	4.23513511773
18.3	775	211	2	0	0	4.23513511773
18.4	774	210	2	0	0	4.23513511773
18.5	772	211	2	0	0	4.23513511773
18.6	774	211	2	0	0	4.23513511773
18.7	772	212	2	0	0	4.23513511773
18.8	771	213	2	0	0	4.23513511773
18.9	771	213	2	0	0	4.23513511773
19.0	770	214	2	0	0	4.23513511773
19.1	772	214	2	0	0	4.23513511773
19.2	770	214	2	0	0	4.23513511773
19.3	771	215	2	0	0	4.23513511773
19.4	775	216	2	0	0	4.23513511773
19.5	777	217	2	0	0	4.23513511773
19.6	776	217	2	0	0	4.23513511773
19.7	779	217	2	0	0	4.23513511773
19.8	777	217	2	0	0	4.23513511773
19.9	776	215	2	0	0	4.23513511773
20.0	774	215	2	0	0	4.23513511773
rep	10
t	n_Uninfected_nonCore	n_Uninfected_Core	n_Infected_nonCore	n_Infected_Core	newInfections	ViralLoad_mean
-2.0	806	186	0	0	0	0
-1.9	808	187	0	0	0	0
-1.8	804	185	0	0	0	0
-1.7	800	186	0	0	0	0
-1.6	798	183	0	0	0	0
-1.5	799	184	0	0	0	0
-1.4	800	184	0	0	0	0
-1.3	799	183	0	0	0	0
-1.2	801	183	0	0	0	0
-1.1	798	183	0	0	0	0
-1.0	797	183	0	0	0	0
-0.9	797	183	0	0	0	0
-0.8	801	183	0	0	0	0
-0.7	801	184	0	0	0	0
-0.6	799	184	0	0	0	0
-0.5	799	183	0	0	0	0
-0.4	800	183	0	0	0	0
-0.3	801	183	0	0	0	0
-0.2	801	183	0	0	0	0
-0.1	799	184	0	0	0	0
-6.23077978101e-14	799	182	0	1	0	3.82469268839
0.0999999999999	798	183	0	1	0	3.82469268839
0.2	797	183	0	1	0	3.82469268839
0.3	795	183	0	1	0	3.82469268839
0.4	798	182	0	1	0	3.82469268839
0.5	798	182	0	1	0	3.82469268839
0.6	798	182	0	1	0	3.82469268839
0.7	800	182	0	1	0	3.82469268839
0.8	800	183	0	1	0	3.82469268839
0.9	802	184	0	1	0	3.82469268839
1.0	801	183	0	1	0	3.82469268839
1.1	803	183	0	1	0	3.82469268839
1.2	804	183	0	1	0	3.82469268839
1.3	805	182	0	1	0	3.82469268839
1.4	804	182	0	1	0	3.82469268839
1.5	805	183	0	1	0	3.82469268839
1.6	802	183	0	1	0	3.82469268839
1.7	801	182	0	1	0	3.82469268839
1.8	802	181	0	1	0	3.82469268839
1.9	803	181	0	1	0	3.82469268839
2.0	803	180	0	1	0	3.82469268839
2.1	803	180	0	1	0	3.82469268839
2.2	804	179	0	1	0	3.82469268839
2.3	803	179	0	1	0	3.82469268839
2.4	805	180	0	1	0	3.82469268839
2.5	804	181	0	1	0	3.82469268839
2.6	804	181	0	1	0	3.82469268839
2.7	805	181	0	1	0	3.82469268839
2.8	804	181	0	1	0	3.82469268839
2.9	802	181	0	1	0	3.82469268839
3.0	803	181	0	1	0	3.82469268839
3.1	802	181	0	1	0	3.82469268839
3.2	804	181	0	1	0	3.82469268839
3.3	804	182	0	1	0	3.82469268839
3.4	803	181	0	1	0	3.82469268839
3.5	804	181	0	1	0	3.82469268839
3.6	806	180	0	1	0	3.82469268839
3.7	808	180	0	1	0	3.82469268839
3.8	808	179	0	1	0	3.82469268839
3.9	810	179	0	1	0	3.82469268839
4.0	807	180	0	1	0	3.82469268839
4.1	806	179	0	1	0	3.82469268839
4.2	806	178	0	1	0	3.82469268839
4.3	808	178	0	1	0	3.82469268839
4.4	808	176	0	1	0	3.82469268839
4.5	809	176	0	1	0	3.82469268839
4.6	811	176	0	1	0	3.82469268839
4.7	808	176	0	1	0	3.82469268839
4.8	806	175	0	1	0	3.82469268839
4.9	806	176	0	1	0	3.82469268839
5.0	804	178	0	1	0	3.82469268839
5.1	801	178	0	1	0	3.82469268839
5.2	800	179	0	1	0	3.82469268839
5.3	804	177	0	1	0	3.82469268839
5.4	803	175	0	1	0	3.82469268839
5.5	803	175	0	1	0	3.82469268839
5.6	803	174	0	1	0	3.82469268839
5.7	803	174	0	1	0	3.82469268839
5.8	804	174	0	1	0	3.82469268839
5.9	804	174	0	1	0	3.82469268839
6.0	802	174	0	1	0	3.82469268839
6.1	802	175	0	1	0	3.82469268839
6.2	802	175	0	1	0	3.82469268839
6.3	802	175	0	1	0	3.82469268839
6.4	803	174	0	1	0	3.82469268839
6.5	803	173	0	1	0	3.82469268839
6.6	803	173	0	1	0	3.82469268839
6.7	802	174	0	1	0	3.82469268839
6.8	802	174	0	1	0	3.82469268839
6.9	804	175	0	1	0	3.82469268839
7.0	803	174	0	1	0	3.82469268839
7.1	804	173	0	1	0	3.82469268839
7.2	806	173	0	1	0	3.82469268839
7.3	807	173	0	1	0	3.82469268839
7.4	806	174	0	1	0	3.82469268839
7.5	804	174	0	1	0	3.82469268839
7.6	806	174	0	1	0	3.82469268839
7.7	805	174	0	1	0	3.82469268839
7.8	804	174	0	1	0	3.82469268839
7.9	803	173	0	1	0	3.82469268839
8.0	803	173	0	1	0	3.82469268839
8.1	802	173	0	1	0	3.82469268839
8.2	801	173	0	1	0	3.82469268839
8.3	801	174	0	1	0	3.82469268839
8.4	801	175	0	1	0	3.82469268839
8.5	801	175	0	1	0	3.82469268839
8.6	798	175	0	1	0	3.82469268839
8.7	800	175	0	1	0	3.82469268839
8.8	801	175	0	1	0	3.82469268839
8.9	802	175	0	1	0	3.82469268839
9.0	802	176	0	1	0	3.82469268839
9.1	803	176	0	1	0	3.82469268839
9.2	803	178	0	1	0	3.82469268839
9.3	806	178	0	1	0	3.82469268839
9.4	804	178	0	1	0	3.82469268839
9.5	804	178	0	1	0	3.82469268839
9.6	805	178	0	1	0	3.82469268839
9.7	802	179	0	1	0	3.82469268839
9.8	802	179	0	1	0	3.82469268839
